id,Tenure Months,Total Charges,Senior Citizen,Partner,Dependents,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Internet Service,Churn_Value
2493,37,3340.55,0,1,1,0,1,0,0,1,0,3,1,2,2,0
6958,53,3833.95,0,1,0,1,1,1,0,0,1,1,0,3,1,0
2186,55,2838.55,1,1,0,0,0,0,0,0,0,3,0,3,1,0
519,25,2257.75,0,1,0,0,1,1,0,1,0,3,1,3,2,1
1018,30,2983.8,0,0,0,0,1,0,0,1,1,3,1,2,2,1
903,1,90.55,0,0,0,0,0,0,0,1,1,3,1,2,2,1
2132,16,889,1,0,0,1,0,0,0,0,0,3,1,2,1,0
6874,20,1879.25,0,0,0,1,0,0,0,1,0,3,1,3,2,0
1021,41,4534.9,1,1,0,0,1,1,1,1,1,1,1,2,2,1
6215,52,4297.6,0,0,0,0,1,0,0,0,0,1,1,1,2,0
1275,48,5438.9,1,1,0,1,1,1,1,1,1,3,0,2,2,1
3712,6,512.25,0,1,0,0,1,0,0,0,1,3,1,2,2,0
5837,58,4415.75,0,1,1,1,0,1,1,1,0,2,0,1,1,0
5349,65,5957.9,0,1,1,1,1,1,1,1,1,2,1,1,1,0
6646,64,4764,0,1,0,1,0,0,0,0,0,3,1,1,2,0
5470,31,1882.8,0,1,0,0,0,0,0,1,0,3,1,4,1,0
2099,48,3682.45,0,0,0,1,0,1,0,1,1,1,1,4,1,0
706,2,151.8,0,1,0,0,0,1,0,0,0,3,0,2,2,1
659,8,679.3,0,0,0,0,0,0,0,1,0,3,1,3,2,1
3335,27,2204.35,0,1,0,1,0,0,1,1,1,1,0,1,1,0
5703,72,5336.35,0,0,0,1,1,1,1,1,0,2,1,3,1,0
402,14,1025.95,0,0,0,0,0,1,0,0,0,3,0,2,2,1
3808,28,1381.8,1,1,1,0,0,0,0,0,0,1,1,2,1,0
6547,72,5886.85,0,1,1,1,0,1,1,1,1,2,1,3,1,0
505,3,246.5,0,0,0,1,1,0,0,0,0,3,1,2,2,1
2350,31,3109.9,0,0,0,0,0,1,1,1,1,2,0,3,2,0
5031,9,801.3,0,1,0,1,0,0,0,0,1,3,1,2,2,0
2908,35,3418.2,0,0,0,0,0,1,1,1,0,3,0,2,2,0
2626,39,2066,0,1,1,1,0,0,0,0,0,3,0,4,1,0
1822,6,573.3,0,0,0,0,0,0,0,1,1,3,1,2,2,1
2707,72,8333.95,1,1,0,1,1,1,1,1,1,2,1,3,2,0
2836,36,2680.15,0,0,0,1,1,1,1,0,1,1,1,1,1,0
1801,1,70.3,0,0,0,0,0,0,0,0,0,3,1,2,2,1
1129,35,2568.55,0,1,1,1,0,1,1,1,0,3,0,2,1,1
6110,57,5625.55,1,0,0,1,0,0,1,0,1,2,0,2,2,0
610,48,5037.55,0,1,0,1,1,0,0,1,1,1,1,4,2,1
209,4,292.8,1,0,0,0,0,0,0,1,0,3,1,2,2,1
4561,39,3219.75,0,0,0,0,0,1,1,0,0,1,0,2,2,0
5880,19,962.9,0,1,1,0,0,1,0,0,0,3,1,3,1,0
5929,70,5289.8,0,1,0,1,0,0,1,1,1,2,1,4,1,0
662,13,1230.25,0,0,0,1,0,0,0,1,1,3,0,1,2,1
2771,17,1111.2,0,0,0,1,0,0,0,0,1,3,0,3,1,0
4628,2,135.75,0,1,1,0,0,0,0,0,0,3,1,2,2,0
3017,12,832.3,0,0,0,1,1,0,1,0,0,3,1,2,1,0
5462,16,1067.05,0,0,0,0,0,0,0,0,1,3,1,3,1,0
3195,71,6293.75,0,1,0,1,1,1,1,1,1,2,0,1,1,0
3173,63,4676.7,0,1,0,1,0,1,1,0,1,2,0,1,1,0
5872,51,3901.25,0,1,0,0,0,0,1,1,1,2,1,3,1,0
442,41,4594.95,0,1,0,1,1,1,1,1,1,3,1,3,2,1
988,4,307.4,0,1,0,0,0,0,0,1,0,3,1,2,2,1
2319,51,4614.55,0,1,0,0,1,0,0,0,1,1,1,4,2,0
429,48,5082.8,0,0,0,0,1,1,0,1,1,1,1,4,2,1
2896,4,319.6,0,0,0,0,0,1,0,0,1,3,1,4,2,0
5971,72,5784.3,0,1,0,0,1,1,0,1,1,2,0,3,1,0
1293,26,2515.3,0,0,0,0,0,1,0,1,1,3,1,2,2,1
3180,1,48.75,0,1,1,1,0,0,0,0,0,3,1,1,1,0
5234,34,3540.65,0,0,0,0,1,0,1,1,1,3,1,2,2,0
1582,3,279.55,1,1,0,0,0,0,0,1,1,3,1,2,2,1
6416,61,6241.35,0,1,1,0,0,1,0,1,1,1,1,2,2,0
5834,71,7291.75,0,1,0,0,1,1,1,1,1,2,1,2,2,0
5199,70,5212.65,1,0,0,0,1,1,1,1,0,2,1,3,1,0
6815,49,3902.45,0,1,1,0,1,0,1,1,1,2,0,3,1,0
1379,6,521.3,0,0,0,0,1,0,0,1,0,3,1,2,2,1
3214,60,4453.3,0,1,1,0,0,0,0,0,0,3,0,3,2,0
3365,1,70.6,1,0,0,0,0,0,0,0,0,3,1,1,2,0
1686,13,1095.3,0,1,0,1,0,0,0,0,1,3,0,2,2,1
2829,5,402.5,0,0,0,0,0,0,0,0,0,3,0,2,2,0
6611,67,3431.75,0,1,1,0,1,0,0,0,0,1,0,4,1,0
1734,1,56.25,0,0,0,0,0,0,0,0,1,3,1,2,1,1
1012,4,443.9,0,0,0,0,1,1,1,1,1,1,1,2,2,1
2803,64,4818.8,0,1,0,0,1,1,1,1,0,2,1,3,1,0
5999,45,2796.45,0,0,0,1,1,0,1,0,0,1,1,4,1,0
1473,46,2460.15,0,0,0,0,0,1,1,0,0,2,0,4,1,1
2842,8,579,0,0,0,1,0,1,0,0,1,3,1,2,1,0
974,11,1145.35,0,1,0,0,1,0,0,1,1,3,1,2,2,1
3925,25,2809.05,0,0,0,0,1,1,1,1,1,2,0,2,2,0
671,31,2911.3,1,1,0,0,0,1,1,1,1,3,1,2,2,1
240,2,85.15,1,0,0,0,0,0,0,0,0,3,0,1,1,1
1961,56,5515.45,0,1,0,0,0,1,0,1,1,1,1,4,2,0
2533,31,2823,0,1,1,1,0,1,1,0,0,3,0,2,2,0
1050,28,2979.5,0,0,0,0,1,1,0,1,1,3,1,2,2,1
732,10,1048.85,0,0,0,0,0,1,0,1,1,3,1,2,2,1
4086,18,1156.35,0,0,0,1,0,1,0,0,0,3,1,1,1,0
2464,68,5023,0,0,0,1,1,1,0,0,1,1,1,4,1,0
195,46,4874.8,1,0,0,1,1,1,0,1,1,1,1,2,2,1
5106,63,5040.2,0,1,0,1,1,1,1,0,1,1,0,4,1,0
6855,57,4438.2,1,0,0,0,1,1,0,1,1,2,1,3,1,0
6248,1,50.7,0,0,0,1,0,0,0,0,0,3,1,1,1,0
713,2,169.8,0,0,0,0,0,0,0,0,1,3,1,2,2,1
5423,46,4391.25,0,0,1,0,1,1,0,1,1,3,1,2,2,0
1697,6,418.4,0,0,0,0,0,0,0,0,0,3,1,1,2,1
631,38,3777.15,0,0,0,0,0,1,0,1,1,3,1,3,2,1
4357,57,5913.95,1,0,0,0,1,0,1,1,1,3,1,3,2,0
6340,62,6891.4,0,1,0,1,1,1,1,1,1,2,0,1,2,0
5790,56,4952.95,0,1,0,0,0,0,0,1,1,3,0,1,2,0
2909,64,6603.8,0,0,0,1,1,0,0,1,1,1,1,4,2,0
3324,53,5200.8,0,0,0,0,1,1,0,1,1,1,1,1,2,0
3049,70,5717.85,0,1,0,0,1,1,1,1,1,2,1,3,1,0
5893,10,929.45,0,1,1,0,0,0,0,1,1,3,1,2,2,0
2292,7,445.95,0,0,0,0,0,1,1,1,0,3,0,3,1,0
743,4,347.65,1,1,0,1,0,0,0,1,1,3,1,2,2,1
3794,7,525,0,0,0,0,0,1,0,0,0,3,1,2,2,0
739,41,3326.2,0,1,1,1,1,1,1,0,1,3,0,4,1,1
4611,29,1323.7,0,0,0,0,0,1,0,0,0,3,0,3,1,0
5277,21,1125.2,0,1,0,0,0,0,0,1,0,3,0,3,1,0
2666,46,4564.9,1,1,0,0,0,1,0,1,1,3,1,2,2,0
3051,69,6511.25,0,1,1,0,1,1,0,1,0,1,0,4,2,0
3932,4,336.15,0,0,0,1,0,0,0,0,0,3,1,2,2,0
5943,44,2603.95,0,1,0,1,1,0,1,0,0,1,1,3,1,0
3566,57,5229.8,0,0,0,0,0,0,1,1,0,2,1,4,2,0
1073,22,1544.05,0,1,0,1,0,1,1,1,0,1,1,3,1,1
629,57,6465,0,0,0,1,1,1,0,1,1,2,1,3,2,1
4825,36,1893.5,0,0,0,1,0,0,0,0,0,1,0,1,1,0
5611,42,3875.4,0,1,1,0,0,1,0,1,1,3,1,2,2,0
2551,23,1643.55,1,0,0,1,0,0,0,0,0,3,1,3,2,0
2326,72,6094.25,0,1,0,1,0,1,1,1,1,2,0,4,1,0
1963,7,350.35,0,1,1,1,0,0,0,0,0,3,0,1,1,0
4601,69,4059.85,0,1,1,1,0,0,1,0,0,2,0,4,1,0
6749,3,239.05,1,1,0,0,1,0,0,0,0,3,1,3,2,0
2669,32,2766.4,0,0,0,1,0,0,1,0,0,3,0,3,2,0
6026,70,7511.9,1,1,0,1,1,1,0,1,1,2,0,4,2,0
6357,69,7467.55,1,0,0,1,0,1,1,1,1,2,0,4,2,0
6246,37,3541.4,0,0,0,0,0,0,1,1,1,3,0,4,2,0
6995,24,1218.25,0,0,0,0,1,0,0,0,0,3,1,1,1,0
969,67,7156.2,0,1,0,1,0,1,1,1,1,2,1,4,2,1
697,22,2317.1,0,0,0,1,0,0,0,1,1,3,1,3,2,1
2794,72,6110.75,0,1,0,1,0,1,1,1,1,2,1,4,1,0
5117,66,6595,0,0,0,1,1,1,1,0,1,3,1,3,2,0
3053,72,7447.7,1,1,1,1,0,1,1,1,1,2,1,4,2,0
6113,44,3974.15,0,1,0,0,0,0,0,1,1,1,1,3,2,0
1877,58,5681.1,0,1,0,0,0,1,0,1,1,1,0,4,2,0
5886,41,3930.55,0,1,1,1,1,1,0,0,1,1,1,3,2,0
3130,29,1620.2,0,0,0,0,1,0,0,0,0,1,1,2,1,0
3411,18,1406.65,0,0,1,0,0,1,0,0,0,3,1,4,2,0
1252,1,71.1,0,0,0,0,0,0,0,0,0,3,0,1,2,1
2173,32,2861.45,1,1,1,0,1,0,0,1,1,3,1,1,2,0
6748,25,1902,0,0,0,1,1,0,1,1,1,3,1,1,1,0
1515,27,2867.75,1,1,0,1,0,0,1,1,1,3,1,3,2,1
6471,69,7610.1,1,1,0,1,0,1,1,1,1,1,1,1,2,0
6659,46,4630.2,0,1,1,1,0,1,1,0,1,2,0,1,2,0
2258,52,4738.3,0,0,0,1,0,1,0,1,0,1,0,2,2,0
5623,8,475.1,0,1,1,0,0,0,0,1,0,3,1,2,1,0
1193,67,5293.4,0,1,0,1,0,1,0,1,1,2,1,2,1,1
4143,51,3043.6,0,0,0,1,0,0,1,0,0,1,0,4,1,0
1570,1,84.85,0,0,0,0,0,1,0,1,0,3,1,2,2,1
550,43,4600.7,1,0,0,1,1,0,1,1,1,3,1,4,2,1
4572,10,583,0,0,0,0,0,1,1,0,0,3,0,2,1,0
1981,30,1929.95,0,0,0,0,1,1,0,1,0,1,0,4,1,0
5311,70,6293.2,0,1,1,1,1,1,1,1,1,2,1,3,1,0
6140,42,2077.95,0,0,0,0,1,0,0,0,0,3,1,2,1,0
3246,1,44.05,0,0,0,0,0,0,0,0,0,3,1,3,1,0
6089,67,6989.7,1,1,0,0,1,0,1,1,1,2,0,3,2,0
4302,24,1319.85,0,1,1,1,0,0,1,0,0,3,0,2,1,0
1627,1,79.25,0,0,0,0,0,0,0,0,1,3,1,2,2,1
858,1,69.1,0,1,0,0,0,0,0,0,0,3,1,1,2,1
4757,67,6079,1,1,0,0,0,0,0,1,1,3,1,4,2,0
2986,17,1579.7,0,1,0,0,0,0,0,1,1,3,0,2,2,0
1005,24,2542.45,0,1,0,0,1,1,0,1,1,3,1,2,2,1
1341,47,4042.3,1,0,0,1,0,0,0,0,1,3,0,1,2,1
1168,1,69.85,0,0,0,0,0,0,0,0,0,3,1,2,2,1
1583,16,1483.25,0,0,0,1,0,0,0,1,1,3,1,2,2,1
623,1,88.35,0,0,0,0,0,0,0,1,1,3,1,2,2,1
1285,30,2530.4,0,0,0,1,1,1,1,1,1,1,0,3,1,1
1329,21,1852.85,0,0,0,0,1,0,0,0,0,3,1,2,2,1
5416,38,3479.05,0,1,0,1,0,0,0,1,0,3,0,3,2,0
5142,18,1221.65,0,0,0,0,0,0,0,0,0,3,1,2,2,0
5451,53,5042.75,0,0,0,0,1,1,1,0,1,1,1,4,2,0
72,1,70,0,1,0,0,0,0,0,0,0,3,0,2,2,1
5028,4,280.35,1,1,0,0,0,0,0,0,0,3,1,2,2,0
2408,32,2664.3,0,0,0,0,0,0,0,0,1,3,1,3,2,0
6408,4,293.85,1,0,0,0,0,0,0,0,0,3,1,2,2,0
6949,9,791.7,0,0,0,0,0,0,0,1,0,3,1,2,2,0
1262,1,53.95,0,0,0,1,0,0,1,0,0,3,1,2,1,1
6457,72,7285.7,0,1,0,0,1,0,0,1,1,2,1,2,2,0
4014,21,1742.45,0,1,0,0,0,1,1,0,0,1,0,2,2,0
1101,55,5743.05,0,1,0,0,0,1,1,1,1,1,1,2,2,1
1264,16,1312.15,0,0,0,0,0,0,0,1,0,3,1,2,2,1
222,15,1582.75,0,0,0,1,0,1,1,1,1,3,0,2,2,1
6441,58,4230.25,0,1,1,1,1,1,1,0,0,2,0,4,1,0
2646,3,152.3,0,0,0,0,0,0,1,0,0,3,1,1,1,0
2906,29,2948.6,1,0,0,0,1,1,0,1,1,3,1,3,2,0
6886,59,5386.5,0,1,0,0,0,1,1,1,0,3,0,2,2,0
2543,4,234.85,0,0,0,0,0,0,0,1,0,3,1,2,1,0
6615,60,4801.1,0,0,0,1,0,1,1,1,1,1,0,1,1,0
5395,2,106.2,0,0,1,0,1,0,0,0,0,3,0,1,1,0
4739,72,8425.15,0,1,1,1,1,1,1,1,1,2,1,2,2,0
265,3,273.75,1,1,0,1,0,0,1,1,0,3,1,1,2,1
4306,24,1233.25,0,0,0,0,0,1,0,0,0,3,1,4,1,0
2395,29,2516.2,0,0,0,0,0,0,0,0,1,3,1,2,2,0
3900,34,2753.8,0,1,1,0,0,1,0,1,1,1,0,3,1,0
6236,13,788.35,1,0,0,0,1,0,0,1,0,3,1,2,1,0
1665,9,714.15,0,0,0,0,0,0,0,1,0,3,1,3,2,1
2788,23,2117.25,1,1,0,0,0,0,0,1,1,3,1,2,2,0
807,4,299.2,0,0,0,0,0,0,0,1,0,3,0,2,2,1
1319,10,851.75,1,1,0,0,0,0,0,0,1,3,0,2,2,1
3585,28,1802.15,0,1,1,0,1,0,0,0,1,3,0,2,1,0
4590,41,3990.6,0,0,0,0,0,1,0,1,1,3,0,3,2,0
2177,48,3545.05,1,1,0,0,0,0,0,0,0,3,1,3,2,0
6011,7,485.25,1,1,0,0,0,0,0,0,0,3,1,2,2,0
1213,1,70,0,1,0,0,0,0,0,0,0,3,1,2,2,1
5681,61,6363.45,0,0,0,1,0,1,0,1,1,1,0,2,2,0
2915,70,7869.05,0,1,1,1,1,1,1,1,1,2,1,4,2,0
367,34,3217.55,1,1,0,0,1,1,0,0,1,3,1,2,2,1
1678,50,5071.05,0,1,0,0,1,0,1,1,1,3,0,2,2,1
1212,2,166.3,0,0,0,0,0,0,0,0,0,3,1,2,2,1
2755,66,5538.35,0,1,0,1,1,0,1,1,1,2,0,2,1,0
5646,27,1336.15,0,1,1,0,1,0,0,0,0,3,0,1,1,0
2139,18,1373.05,0,0,0,0,0,0,1,0,0,3,1,3,2,0
3987,4,226.2,0,0,0,0,1,0,1,1,0,3,1,3,1,0
4368,1,70.6,0,0,0,0,0,0,0,0,0,3,1,1,2,0
4147,46,3846.35,0,1,1,1,0,1,1,1,1,2,0,1,1,0
4376,68,6424.7,0,1,0,1,1,1,1,1,1,2,1,2,1,0
4862,14,709.5,0,0,0,1,0,0,0,0,0,3,0,3,1,0
1782,1,85,1,0,0,0,0,1,0,0,1,3,1,2,2,1
2386,31,2344.5,0,1,0,1,1,0,1,0,1,1,1,3,1,0
521,16,1350.15,1,0,0,0,0,0,0,1,0,3,1,2,2,1
4698,8,411.75,0,1,1,0,0,0,0,0,0,3,1,2,1,0
3350,28,1410.25,0,1,1,0,0,0,0,0,0,3,0,1,1,0
6998,8,554.45,0,0,0,0,1,0,1,1,0,3,1,2,1,0
3172,2,80.95,0,0,0,0,0,0,0,0,0,3,1,2,1,0
420,30,2755.35,0,0,0,0,0,0,0,1,1,3,1,2,2,1
2793,55,4805.3,1,1,0,0,0,1,1,1,0,2,0,4,2,0
1332,35,3030.6,0,0,0,0,0,1,0,1,0,1,1,2,2,1
5138,16,1264.2,0,0,1,0,0,0,1,0,0,1,1,4,2,0
2751,35,2490.15,0,1,0,1,1,1,1,0,0,2,1,4,1,0
2251,30,2852.4,0,0,0,1,1,1,1,0,0,3,1,4,2,0
1231,66,5265.1,1,1,0,0,1,1,0,1,1,2,1,3,1,1
26,37,2868.15,1,1,1,0,0,0,0,0,0,3,1,2,2,1
2620,9,827.45,0,0,0,0,0,0,1,1,1,3,1,3,2,0
1983,8,564.35,0,1,1,0,0,0,1,1,1,3,1,2,1,0
3206,71,6770.85,0,1,1,1,1,1,1,0,0,1,1,4,2,0
4150,28,1516.6,0,0,1,0,1,0,1,0,0,1,1,4,1,0
3516,5,371.6,1,0,0,0,0,0,0,0,0,3,1,1,2,0
5369,15,1285.05,1,1,0,0,1,0,0,1,1,3,1,2,2,0
534,10,830.85,0,0,0,0,0,0,0,0,1,3,0,2,2,1
1248,3,244.65,0,0,0,0,0,0,0,1,0,3,1,2,2,1
105,3,233.7,1,0,0,0,1,0,0,0,0,3,1,2,2,1
5486,24,1167.8,0,0,0,0,0,1,0,0,0,3,1,1,1,0
3304,3,189.1,0,0,0,0,0,0,0,0,1,3,0,1,1,0
331,46,4424.2,1,0,0,0,1,0,0,1,1,1,0,4,2,1
536,67,7040.85,0,1,0,0,1,1,0,1,1,1,0,2,2,1
251,1,86.6,0,0,0,0,0,0,0,0,1,3,1,2,2,1
5488,24,1381.2,0,0,0,1,0,0,1,0,0,3,0,4,1,0
1620,42,2203.65,0,1,0,0,0,0,0,0,0,3,1,2,1,1
276,2,185.55,0,1,0,0,0,0,0,1,1,3,1,3,2,1
3505,38,3956.7,0,1,1,0,0,1,0,1,1,3,1,4,2,0
691,24,2238.5,0,0,0,0,0,0,0,1,1,3,1,2,2,1
6128,72,6096.45,0,1,0,1,0,1,1,1,1,2,1,4,1,0
2907,65,6078.75,0,1,1,1,1,1,1,0,0,2,0,4,2,0
5364,12,959.9,0,1,0,1,1,1,0,0,0,3,1,2,2,0
2954,45,4456.65,0,1,1,0,1,1,0,0,1,3,1,3,2,0
765,11,824.75,0,0,0,0,1,0,0,0,0,3,1,2,2,1
6991,53,4871.45,1,1,0,0,1,1,1,1,0,1,1,2,2,0
2960,13,1235.55,1,0,0,0,0,1,0,1,1,3,1,2,2,0
6606,70,5589.45,0,0,0,1,0,1,1,1,1,2,0,3,1,0
4130,21,1493.2,0,0,0,0,0,0,0,0,0,3,1,2,2,0
5896,64,4480.7,0,1,0,0,1,0,1,0,1,1,1,1,1,0
5344,56,5219.65,1,0,0,1,1,0,0,0,1,3,1,2,2,0
901,72,7689.95,1,1,0,0,1,1,0,1,1,2,1,3,2,1
7031,68,4326.25,0,1,0,0,1,0,1,1,0,2,0,3,1,0
6052,5,383.65,0,0,0,0,1,0,0,0,0,3,1,2,2,0
5103,68,5974.3,0,1,0,0,0,1,0,1,0,2,1,3,2,0
5008,19,1033.9,0,0,0,0,0,1,0,0,0,3,1,1,1,0
6799,72,7565.35,0,1,0,0,1,1,0,1,1,2,1,3,2,0
792,1,84.5,0,0,0,0,0,0,0,1,0,3,0,2,2,1
4081,37,3371.75,1,1,0,0,0,1,1,1,0,3,0,2,2,0
3445,11,818.45,0,0,0,0,0,1,0,0,0,3,0,2,2,0
2776,49,4847.35,0,1,0,1,0,0,0,1,1,3,1,1,2,0
6750,61,5673.7,0,1,0,0,0,0,0,1,1,1,1,3,2,0
2276,65,6744.25,0,0,0,0,1,0,1,1,1,1,1,3,2,0
567,1,70.55,1,0,0,0,0,0,0,0,0,3,1,2,2,1
2044,54,5760.65,0,0,0,1,1,0,1,1,1,2,1,4,2,0
2874,54,4484.05,0,0,0,1,0,1,1,0,0,1,0,2,2,0
4243,51,3974.7,1,0,0,0,1,0,0,0,0,1,1,3,2,0
3015,39,3107.3,0,1,1,0,0,1,1,0,0,3,1,3,2,0
904,26,2274.35,0,0,0,0,0,0,0,1,1,3,1,3,2,1
601,66,6822.15,1,1,0,0,0,1,0,1,1,3,1,4,2,1
602,1,71.55,0,0,0,0,0,0,0,0,0,3,1,1,2,1
3563,3,199.85,0,0,0,0,0,0,0,0,0,3,1,2,2,0
5244,10,629.55,0,0,0,0,0,0,1,0,1,3,1,1,1,0
2828,20,1614.2,1,0,0,0,0,0,0,1,0,3,0,3,2,0
6367,21,1570.7,0,0,0,0,0,0,0,0,0,3,0,1,2,0
4663,8,445.85,0,1,0,0,1,1,0,0,0,3,1,1,1,0
3549,8,908.55,1,0,0,0,0,0,1,1,1,3,1,4,2,0
1789,3,220.1,0,0,0,0,0,0,0,0,0,3,0,2,2,1
2323,66,4859.25,0,1,1,0,0,0,0,0,0,1,1,3,2,0
754,47,3309.25,1,1,0,0,0,0,0,0,0,3,0,3,2,1
3500,66,5958.85,0,1,0,1,1,1,1,1,1,2,0,4,1,0
3958,60,3638.25,0,0,0,1,1,1,0,0,0,2,0,2,1,0
428,17,1463.45,1,1,0,1,0,1,0,0,0,3,1,3,2,1
3288,70,5931.75,0,1,0,0,1,1,1,1,1,2,1,4,1,0
141,35,3527.6,0,0,0,0,0,1,0,1,1,3,1,2,2,1
5394,5,351.5,0,1,0,0,0,0,0,0,0,3,1,2,2,0
5618,40,2847.2,0,1,1,1,1,0,1,0,1,3,1,1,1,0
2843,32,3131.55,0,1,1,1,1,1,0,0,1,1,0,1,2,0
4647,55,4266.4,0,1,0,0,1,0,0,0,0,3,1,4,2,0
1914,18,957.1,0,1,0,0,0,1,1,0,0,1,1,4,1,0
3873,54,5064.85,0,0,0,0,0,1,1,0,1,2,1,3,2,0
1125,3,257.05,0,0,0,0,0,1,0,0,1,3,0,2,2,1
3550,3,157.55,0,0,1,1,0,1,0,0,0,3,0,1,1,0
5905,20,939.8,0,1,1,0,0,1,0,0,0,3,1,2,1,0
3855,7,369.25,0,0,0,1,0,0,0,0,1,1,1,2,1,0
6510,2,139.25,0,0,0,0,0,0,0,0,0,3,0,2,2,0
5820,1,89.35,0,0,1,0,0,0,0,1,1,3,1,2,2,0
2797,2,92.75,0,0,0,0,1,0,0,0,0,3,1,1,1,0
3547,7,340.35,1,0,0,1,0,0,0,0,0,3,1,2,1,0
2563,16,1212.85,0,0,0,0,1,0,0,0,0,3,0,3,2,0
894,68,5685.8,0,1,0,0,0,0,0,1,0,1,1,2,2,1
1516,1,71.35,0,0,0,0,0,0,0,0,0,3,1,1,2,1
6634,8,345.5,0,1,1,0,0,0,0,0,0,1,1,1,1,0
1676,38,2869.85,1,1,0,0,0,0,0,0,0,3,1,3,2,1
1452,30,2838.7,0,1,0,1,1,0,0,1,0,3,1,2,2,1
3371,69,7455.45,0,0,0,0,1,1,1,1,1,2,1,3,2,0
507,2,159.45,0,0,0,0,0,0,0,0,1,3,0,2,2,1
2018,72,8041.65,0,1,1,0,1,1,1,1,1,2,1,3,2,0
424,23,2293.6,1,0,0,0,1,0,0,1,1,3,1,2,2,1
6138,17,1345.65,0,0,0,0,0,1,0,0,0,3,0,3,2,0
273,40,3706.95,0,1,0,0,0,0,0,1,1,3,1,3,2,1
5887,67,6895.5,0,1,1,0,1,1,1,1,1,2,0,3,2,0
5382,66,5013,0,1,1,1,1,1,1,1,0,1,1,2,1,0
6707,72,5997.1,0,0,0,1,0,1,1,1,1,2,0,4,1,0
472,32,2642.05,1,1,0,0,0,0,0,0,1,3,1,2,2,1
2655,14,795.15,0,0,0,1,0,0,1,0,0,1,0,1,1,0
102,69,7007.6,0,1,0,0,0,1,0,1,1,3,1,4,2,1
979,57,5921.35,0,1,0,0,1,1,0,1,1,3,1,4,2,1
1206,72,8684.8,0,1,0,1,1,1,1,1,1,1,1,3,2,1
3273,3,266.8,0,0,0,0,0,0,0,1,1,3,1,2,2,0
4141,45,2296.25,0,1,0,1,0,1,0,0,0,2,0,4,1,0
4181,1,74.3,0,0,0,0,0,0,1,0,0,3,1,1,2,0
991,1,95,0,1,0,1,0,0,0,1,1,3,1,2,2,1
92,10,846,0,0,0,0,0,0,0,0,1,3,1,3,2,1
2904,71,7412.25,0,1,0,1,0,1,0,1,1,1,1,4,2,0
6377,65,6069.25,0,0,0,1,0,0,1,0,1,1,0,2,2,0
6662,15,867.1,0,1,1,0,0,1,1,0,0,3,1,3,1,0
5902,71,6435.25,1,1,0,0,1,1,0,0,1,2,0,4,2,0
5577,72,7624.2,0,0,0,1,1,1,1,1,1,2,1,2,2,0
2949,12,571.15,0,1,1,1,0,0,0,0,0,3,1,2,1,0
3678,27,1972.35,0,1,1,1,0,0,0,0,0,3,0,1,2,0
5640,50,4113.7,1,0,0,1,1,0,0,0,0,3,1,2,2,0
5122,37,2976.95,0,0,0,1,1,1,1,1,0,3,1,4,1,0
4482,25,1355.45,0,1,1,0,1,1,0,0,0,1,0,1,1,0
2782,61,6066.55,1,1,0,0,1,1,1,1,0,1,1,1,2,0
493,35,3653.35,1,1,0,1,1,0,1,1,0,3,1,3,2,1
452,1,59.85,0,0,0,0,0,0,0,1,0,3,1,2,1,1
6620,41,3190.65,0,0,0,1,0,0,0,0,0,3,1,4,2,0
5460,71,7953.25,0,1,0,0,1,1,1,1,1,1,1,3,2,0
124,2,139.4,0,1,0,1,0,0,0,0,0,3,1,2,2,1
6000,72,5165.7,0,1,1,1,1,1,1,0,0,2,1,3,1,0
2425,72,6697.35,1,1,0,1,1,1,1,1,1,2,1,3,1,0
1729,70,7968.85,0,1,0,1,1,1,1,1,1,1,0,4,2,1
6447,51,4299.75,0,1,1,0,1,0,1,0,0,1,0,3,2,0
3526,30,1588.7,0,1,1,1,0,0,0,0,0,3,1,3,1,0
3381,37,3415.25,0,1,1,0,1,1,0,1,0,3,1,2,2,0
6721,64,5567.55,0,0,0,1,1,1,1,1,0,1,0,2,1,0
1884,58,3505.1,0,1,0,0,1,0,1,0,0,2,1,4,1,0
4813,45,4900.65,0,1,1,0,1,1,1,1,1,2,1,3,2,0
2104,51,5686.4,0,1,0,1,1,0,1,1,1,1,0,4,2,0
5590,1,45.15,0,0,0,0,0,0,0,0,0,3,0,1,1,0
4845,7,701.3,0,0,0,0,0,0,0,1,1,3,1,2,2,0
2198,1,55.05,0,0,0,0,0,1,1,0,0,3,0,1,1,0
3072,1,43.8,0,0,0,0,0,0,0,0,0,3,0,2,1,0
2415,5,356.1,0,1,1,0,0,0,0,1,0,3,1,2,2,0
813,5,308.25,0,0,0,1,0,0,1,0,0,3,0,2,1,1
3539,70,7711.25,0,0,0,1,1,1,1,1,1,2,1,3,2,0
576,2,179.25,1,0,0,0,0,1,0,0,1,3,1,2,2,1
538,67,6056.15,0,1,0,1,1,0,0,0,1,1,1,4,2,1
3355,12,1184,0,0,0,0,0,1,0,1,1,1,0,2,2,0
5993,6,493.4,0,0,0,1,0,1,1,1,1,2,1,1,1,0
205,16,1430.25,0,1,0,0,1,1,0,1,0,3,1,4,2,1
7015,38,3691.2,0,0,0,0,1,1,0,0,1,3,1,4,2,0
6727,5,398.55,0,0,0,0,0,0,0,1,0,3,1,1,2,0
